timestamp (μs),power (μA),pins (D0-D7)
736007,1.924777,11000000
736041,1.8104837,11000000
736131,1.841255,11000000
736169,1.8764222,11000000
736205,2.0170906,11000000
736342,1.9379647,11000000
736377,1.9159853,11000000
736412,1.9775274,11000000
736509,1.9819235,11000000
736548,1.8676304,11000000
736583,1.7841085,11000000
736618,1.6302522,11000000
736711,1.722566,11000000
736747,1.7313576,11000000
736783,1.6302522,11000000
739074,1.7357538,11000000
739116,1.7841085,11000000
739158,1.485188,11000000
739272,1.4412292,11000000
739313,1.5027716,11000000
739352,1.5115633,11000000
739429,1.4720004,11000000
739473,1.4939797,11000000
739512,1.450021,11000000
739593,1.4148538,11000000
739634,1.4236456,11000000
739676,1.4676044,11000000
739717,1.3752906,11000000
739800,1.3621032,11000000
739841,1.3752906,11000000
739881,1.2917689,11000000
739963,1.3533114,11000000
740005,1.2917688,11000000
740046,1.2522058,11000000
740127,1.2961648,11000000
740166,1.24781,11000000
740197,1.2785813,11000000
740335,1.2697895,11000000
740368,1.3928745,11000000
740397,1.3621032,11000000
740506,1.2258304,11000000
740539,1.2961648,11000000
740570,1.2697895,11000000
740602,1.1291211,11000000
740707,1.2478101,11000000
740737,1.2038511,11000000
740768,1.1906633,11000000
740873,1.2741854,11000000
740904,1.1598922,11000000
740936,1.1774757,11000000
741045,1.085162,11000000
741076,1.1642882,11000000
741107,1.1159333,11000000
741245,1.0895579,11000000
741281,1.1159333,11000000
741311,1.2038511,11000000
741417,1.2566018,11000000
741448,1.1115375,11000000
741477,1.2566017,11000000
741506,1.1291211,11000000
741614,1.1423088,11000000
741644,1.1554964,11000000
741674,1.085162,11000000
741786,1.0455992,11000000
741816,1.0939538,11000000
741845,1.010432,11000000
744265,0.8873471,11000000
744299,1.1115375,11000000
744334,1.0455991,11000000
744429,1.0236197,11000000
744464,1.0455992,11000000
744500,1.1115375,11000000
744599,1.1027457,11000000
744633,1.0236197,11000000
744668,0.9532854,11000000
744703,0.88295114,11000000
744800,1.0412033,11000000
744835,1.1203291,11000000
744869,1.1467046,11000000
744964,1.0455992,11000000
744999,0.9400978,11000000
745034,0.94449365,11000000
745128,0.9928485,11000000
745158,0.8258047,11000000
745185,0.90053475,11000000
745332,0.966473,11000000
745359,0.98845255,11000000
745385,0.8258046,11000000
745498,0.75986636,11000000
745528,0.8917429,11000000
745554,0.86097175,11000000
745582,0.83459646,11000000
745694,0.8038252,11000000
745722,0.9005348,11000000
745750,0.7994293,11000000
745861,0.88295126,11000000
745889,0.931306,11000000
745917,0.93570185,11000000
746027,0.9400978,11000000
746057,0.8170129,11000000
746085,0.7994293,11000000
746242,0.75986624,11000000
746276,0.8389923,11000000
746303,0.8214086,11000000
746415,0.8961388,11000000
746444,0.84778404,11000000
746472,0.9049306,11000000
746499,0.87415934,11000000
746611,1.7797127,11000000
746640,6.6327744,11000000
746667,6.33825,11000000
746783,6.307479,11000000
746812,6.3602295,11000000
746839,6.149226,11000000
746950,5.9514112,11000000
746978,5.9602036,11000000
747007,5.8019514,11000000
749358,5.7667837,11000000
749392,5.6524906,11000000
749426,5.437093,11000000
749517,5.261257,11000000
749552,5.2612567,11000000
749587,5.098609,11000000
749622,5.212902,11000000
749714,4.9843154,11000000
749749,4.993108,11000000
749784,4.7733135,11000000
749879,4.7381463,11000000
749914,4.680999,11000000
749949,4.7645216,11000000
750049,4.597478,11000000
750087,4.426038,11000000
750121,4.4304338,11000000
750246,4.549123,11000000
750282,4.3469114,11000000
750309,4.1798677,11000000
750417,4.228223,11000000
750446,4.030408,11000000
750475,3.9468865,11000000
750501,3.8765519,11000000
750605,3.8853436,11000000
750633,3.8325932,11000000
750660,3.8589683,11000000
750776,3.6787372,11000000
750805,3.7095077,11000000
750832,3.6127982,11000000
750942,3.5776315,11000000
750971,3.3710244,11000000
750999,3.2743149,11000000
751115,3.3358574,11000000
751143,3.3182735,11000000
751171,3.1820014,11000000
751333,3.0721045,11000000
751361,2.9797902,11000000
751388,3.1160629,11000000
751416,3.0457287,11000000
751521,2.9797902,11000000
751549,2.909456,11000000
751577,2.874289,11000000
751686,2.9050603,11000000
751715,2.759996,11000000
751742,2.887477,11000000
751858,2.7028494,11000000
751887,2.8698933,11000000
751916,2.6940577,11000000
752024,2.6632862,11000000
752053,2.7116408,11000000
752081,2.6940577,11000000
754412,2.6940577,11000000
754446,2.5050344,11000000
754481,2.3775535,11000000
754516,2.3028235,11000000
754607,2.3423865,11000000
754642,2.1709466,11000000
754675,2.250073,11000000
754775,2.2500727,11000000
754809,2.2588646,11000000
754844,2.289636,11000000
754945,2.1709468,11000000
754980,2.118196,11000000
755015,2.250073,11000000
755116,2.0434659,11000000
755150,2.2324893,11000000
755178,2.0390701,11000000
755329,2.1577592,11000000
755357,2.0170906,11000000
755383,1.8060881,11000000
755411,2.047862,11000000
755517,2.03907,11000000
755546,1.8896099,11000000
755573,2.0478618,11000000
755688,1.8060879,11000000
755716,1.8368593,11000000
755744,1.8192755,11000000
755860,1.7005866,11000000
755891,1.6522319,11000000
755918,1.7753166,11000000
756025,1.7357538,11000000
756055,1.6873991,11000000
756082,1.6258566,11000000
756237,1.7137743,11000000
756272,1.7972963,11000000
756301,1.7005866,11000000
756328,1.6873989,11000000
756436,1.7357538,11000000
756463,1.6961906,11000000
756491,1.6258566,11000000
756600,1.6742113,11000000
756628,1.7005866,11000000
756656,1.647836,11000000
756766,1.4588127,11000000
756795,1.454417,11000000
756822,1.4456251,11000000
756939,1.4676044,11000000
756967,1.5862935,11000000
756995,1.4192495,11000000
757112,1.370895,11000000
757141,1.3752908,11000000
757169,1.6126688,11000000
757196,1.4412291,11000000
759586,1.331332,11000000
759639,1.2170389,11000000
759698,1.3357278,11000000
759751,1.4763963,11000000
759801,1.3357279,11000000
759856,1.3489155,11000000
759915,1.2170389,11000000
759967,1.3137485,11000000
760020,1.2609975,11000000
760079,1.291769,11000000
760132,1.3137484,11000000
760187,1.208247,11000000
760265,1.0851622,11000000
760321,1.0631827,11000000
760362,1.0983498,11000000
760377,1.1159333,11000000
760434,1.0983498,11000000
760462,1.2741854,11000000
760490,1.2214348,11000000
760610,1.1554964,11000000
760638,1.0763704,11000000
760666,1.1115373,11000000
760783,1.1467044,11000000
760811,0.93570185,11000000
760839,1.0807661,11000000
760949,1.1862676,11000000
760980,1.0675786,11000000
761008,1.0763702,11000000
761115,1.089558,11000000
761146,1.0368073,11000000
761173,1.1115373,11000000
761200,1.0675786,11000000
761355,1.1379128,11000000
761381,0.98845255,11000000
761409,1.0631826,11000000
761511,1.0455992,11000000
761539,1.0368074,11000000
761568,1.1159332,11000000
761683,1.0719745,11000000
761712,1.0412033,11000000
761739,1.014828,11000000
761850,1.0412033,11000000
761878,1.1423087,11000000
761906,1.1335169,11000000
762022,1.0719745,11000000
762050,1.0280155,11000000
762078,0.9840566,11000000
762105,1.129121,11000000
762258,1.0983498,11000000
762289,0.97966087,11000000
762316,0.90053463,11000000
764691,0.95328534,11000000
764747,0.8653677,11000000
764800,0.9840566,11000000
764859,0.93570197,11000000
764912,1.0587867,11000000
764966,0.9664731,11000000
765024,0.96207714,11000000
765075,0.86097175,11000000
765127,0.96207714,11000000
765272,0.87415946,11000000
765324,0.9840566,11000000
765352,1.1554964,11000000
765380,1.014828,11000000
765437,0.79503334,11000000
765465,0.94888955,11000000
765493,0.9532854,11000000
765608,0.94888955,11000000
765637,0.8653677,11000000
765664,0.92251414,11000000
765780,0.9400978,11000000
765808,1.0587867,11000000
765836,0.91811836,11000000
765947,0.7818457,11000000
765977,0.94009763,11000000
766005,0.9928484,11000000
766113,4.896398,11000000
766143,6.6151915,11000000
766170,6.5228767,11000000
766196,6.272311,11000000
766345,6.2635193,11000000
766372,6.2107687,11000000
766400,6.118455,11000000
766510,5.8810773,11000000
766538,5.6788664,11000000
766565,5.6568866,11000000
766683,5.5821567,11000000
766711,5.542594,11000000
766739,5.327195,11000000
766849,5.261257,11000000
766877,5.0854216,11000000
766905,5.221694,11000000
767016,5.0546503,11000000
767044,5.1161923,11000000
767071,4.804085,11000000
767099,4.848043,11000000
767265,4.7205625,11000000
767293,4.540331,11000000
767321,4.619457,11000000
767435,4.5007677,11000000
767463,4.2545977,11000000
767491,4.285369,11000000
769799,4.250202,11000000
769851,4.1139297,11000000
769904,4.109534,11000000
769962,4.061179,11000000
770015,3.9556775,11000000
770065,3.8765519,11000000
770124,3.7226958,11000000
770177,3.6875286,11000000
770230,3.7402794,11000000
770291,3.7666543,11000000
770385,3.6215904,11000000
770440,3.5908191,11000000
770497,3.4281712,11000000
770553,3.4105878,11000000
770605,3.3578365,11000000
770658,3.1468341,11000000
770716,3.0325408,11000000
770771,3.195189,11000000
770824,3.0061657,11000000
770881,2.957811,11000000
770934,3.1160629,11000000
770987,2.9006643,11000000
771045,2.9446235,11000000
771100,2.9446232,11000000
771151,2.9006646,11000000
771204,2.8391218,11000000
771308,2.7468083,11000000
771344,2.6237233,11000000
771372,2.702849,11000000
771430,2.8083508,11000000
771458,2.6413069,11000000
771486,2.7380166,11000000
771601,2.6237235,11000000
771629,2.3863454,11000000
771657,2.4434922,11000000
771773,2.4347005,11000000
771802,2.3687615,11000000
771829,2.4127204,11000000
771940,2.4962425,11000000
771970,2.390741,11000000
771998,2.2193017,11000000
772024,2.2412808,11000000
772129,2.2632604,11000000
772158,2.2984276,11000000
772185,2.3555741,11000000
772340,2.083029,11000000
772367,2.052258,11000000
772395,2.126988,11000000
772505,2.1885304,11000000
772533,2.0434659,11000000
772561,1.9731318,11000000
774910,2.074237,11000000
774963,2.030278,11000000
775016,2.0302784,11000000
775075,1.9511524,11000000
775128,1.9379648,11000000
775178,1.9687357,11000000
775236,1.8940058,11000000
775299,1.770921,11000000
775353,1.8720264,11000000
775408,1.9071934,11000000
775464,1.8940058,11000000
775517,1.8764222,11000000
775571,1.8412552,11000000
775630,1.7533373,11000000
775682,1.7445456,11000000
775735,1.647836,11000000
775793,1.7885042,11000000
775847,1.6478361,11000000
775899,1.5994811,11000000
775958,1.5335429,11000000
776011,1.5423346,11000000
776065,1.56871,11000000
776122,1.454417,11000000
776177,1.3972702,11000000
776228,1.4939798,11000000
776291,1.4236456,11000000
776357,1.4192498,11000000
776385,1.5115634,11000000
776414,1.6214607,11000000
776513,1.3577073,11000000
776542,1.4544169,11000000
776570,1.4368331,11000000
776686,1.32254,11000000
776714,1.3401237,11000000
776742,1.4236456,11000000
776852,1.4192498,11000000
776883,1.3181441,11000000
776911,1.4148538,11000000
776938,1.252206,11000000
777050,1.2917689,11000000
777079,1.2917688,11000000
777106,1.287373,11000000
777255,1.331332,11000000
777286,1.3796867,11000000
777312,1.1642882,11000000
777423,1.2258306,11000000
777452,1.2214346,11000000
777480,1.2258307,11000000
777596,1.1950594,11000000
777624,1.1950593,11000000
777652,1.2434142,11000000
780026,1.1642882,11000000
780078,1.2434142,11000000
780130,1.2302264,11000000
780183,1.1203291,11000000
780301,1.287373,11000000
780352,1.1467044,11000000
780408,1.0719745,11000000
780460,1.093954,11000000
780514,1.0236197,11000000
780567,1.0455991,11000000
780625,1.1291211,11000000
780678,1.1027457,11000000
780731,1.1686839,11000000
780789,1.0587867,11000000
780844,1.1335168,11000000
780897,1.089558,11000000
780955,1.0543908,11000000
781007,1.1115376,11000000
781060,1.3049566,11000000
781119,1.2126429,11000000
781172,1.0939538,11000000
781225,0.98845255,11000000
781285,1.0719744,11000000
781357,1.0719744,11000000
781386,0.99724424,11000000
781414,0.8785553,11000000
781512,0.9400978,11000000
781541,1.014828,11000000
781570,0.7642621,11000000
781685,0.9049306,11000000
781714,0.93570185,11000000
781742,0.84778404,11000000
781852,0.87415946,11000000
781882,0.8038252,11000000
781911,0.91811836,11000000
781938,0.9752649,11000000
782048,0.86097175,11000000
782077,1.0719744,11000000
782105,1.0236195,11000000
782250,0.9137224,11000000
782287,0.94449365,11000000
782314,1.0192238,11000000
782422,0.9532854,11000000
782452,1.0280155,11000000
782480,1.0587867,11000000
782595,0.93570185,11000000
782624,1.0060362,11000000
782653,1.093954,11000000
782769,1.0455992,11000000
782799,0.89613885,11000000
782828,0.92251426,11000000
782856,0.9708689,11000000
785177,0.84778404,11000000
785229,0.8521799,11000000
785290,0.88295114,11000000
785381,0.6675526,11000000
785435,0.78184575,11000000
785488,0.84778416,11000000
785547,2.5753684,11000000
785598,6.7075043,11000000
785650,6.4041886,11000000
785709,6.267916,11000000
785762,6.2019777,11000000
785815,6.039329,11000000
785873,5.94262,11000000
785926,5.9426193,11000000
785981,5.7492003,11000000
786040,5.69645,11000000
786093,5.586553,11000000
786145,5.423905,11000000
786198,5.4107175,11000000
786293,5.287632,11000000
786346,5.507427,11000000
786380,5.1909223,11000000
786428,5.2041106,11000000
786457,5.006295,11000000
786486,4.927169,11000000
786597,4.746938,11000000
786626,4.632645,11000000
786655,4.571102,11000000
786770,4.426038,11000000
786800,4.5930815,11000000
786829,4.408454,11000000
786858,4.426038,11000000
786961,4.324933,11000000
786991,4.1754723,11000000
787020,4.1007423,11000000
787126,3.9820533,11000000
787156,3.9952407,11000000
787184,3.841385,11000000
787337,3.8721557,11000000
787365,3.788634,11000000
787393,3.7930303,11000000
787506,3.7095077,11000000
787537,3.5864232,11000000
787565,3.4941094,11000000
787680,3.4985054,11000000
787711,3.5424645,11000000
787738,3.384212,11000000
787767,3.2479393,11000000
787870,3.1072712,11000000
787900,3.190793,11000000
787928,3.2611275,11000000
790295,3.239148,11000000
790348,3.2479396,11000000
790403,3.0896878,11000000
790461,3.0940835,11000000
790514,2.9753947,11000000
790564,2.9270396,11000000
790622,2.9050603,11000000
790675,2.7556002,11000000
790729,2.6105356,11000000
790789,2.636911,11000000
790841,2.6149316,11000000
790894,2.7468083,11000000
790954,2.6896617,11000000
791007,2.399533,11000000
791061,2.5577848,11000000
791117,2.4522836,11000000
791171,2.403929,11000000
791224,2.2852397,11000000
791286,2.447888,11000000
791362,2.346782,11000000
791392,2.3951373,11000000
791423,2.1709468,11000000
791515,2.201718,11000000
791545,2.1753428,11000000
791586,2.1401753,11000000
791681,2.2149055,11000000
791711,2.3116152,11000000
791742,2.0654454,11000000
791772,2.1094043,11000000
791873,2.1006124,11000000
791906,1.9731319,11000000
791933,1.9115893,11000000
792045,1.9775274,11000000
792076,1.9687357,11000000
792106,2.043466,11000000
792251,1.9687359,11000000
792287,1.8632345,11000000
792319,1.9159851,11000000
792419,1.924777,11000000
792451,1.7533373,11000000
792482,1.8236716,11000000
792591,1.8324635,11000000
792622,1.7621292,11000000
792653,1.8060879,11000000
792682,1.8324633,11000000
792789,1.6830031,11000000
792820,1.7489414,11000000
792850,1.6610237,11000000
792956,1.5950853,11000000
792986,1.5291469,11000000
793016,1.5643141,11000000
795410,1.7885044,11000000
795462,1.647836,11000000
795516,1.5818975,11000000
795574,1.5379387,11000000
795628,1.489584,11000000
795681,1.5599183,11000000
795740,1.5335429,11000000
795790,1.450021,11000000
795843,1.5159594,11000000
795902,1.7269619,11000000
795955,1.6038771,11000000
796008,1.5818975,11000000
796066,1.3752909,11000000
796119,1.4983758,11000000
796173,1.3621031,11000000
796230,1.3049564,11000000
796295,1.3489156,11000000
796346,1.3137482,11000000
796384,1.4412292,11000000
796420,1.4983757,11000000
796453,1.4060621,11000000
796484,1.4060619,11000000
796589,1.5467305,11000000
796621,1.2785813,11000000
796653,1.0587867,11000000
796684,1.4368335,11000000
796787,1.3928744,11000000
796819,1.1335169,11000000
796851,1.203851,11000000
796953,1.0851622,11000000
796987,1.0455991,11000000
797017,1.2785814,11000000
797126,1.2961649,11000000
797158,1.1994553,11000000
797190,1.1423086,11000000
797336,0.93570185,11000000
797368,1.0324113,11000000
797398,1.1335169,11000000
797504,1.0280155,11000000
797538,1.010432,11000000
797568,1.0543909,11000000
797600,1.1247251,11000000
797703,1.1115375,11000000
797735,1.1598923,11000000
797767,1.049995,11000000
797868,1.1467046,11000000
797902,1.0851622,11000000
797932,1.0675786,11000000
798040,1.1554964,11000000
798073,0.96207726,11000000
798105,1.1115376,11000000
800513,1.2390182,11000000
800565,0.99724424,11000000
800618,1.0324113,11000000
800676,1.287373,11000000
800730,1.1906636,11000000
800780,1.0719745,11000000
800838,0.9928484,11000000
800891,0.99724424,11000000
800944,0.97086895,11000000
801002,1.0236197,11000000
801055,1.006036,11000000
801108,0.88295114,11000000
801163,0.9400978,11000000
801280,1.1115373,11000000
801332,1.049995,11000000
801377,1.1774757,11000000
801427,1.1335169,11000000
801460,1.0719745,11000000
801494,1.0719744,11000000
801588,0.931306,11000000
